,SOURCE DES DONNÉES,N° PAGE,TYPE DE CENTRE,DOMAINE,ACTE,CATÉGORIE D’ACTES,FINALITÉ,BASE LÉGALE,DOSSIER,COÛT,QUITTANCE/REÇU/TIMBRE,DÉLAI DE DÉLIVRANCE,VALIDITÉ,COÛT MINIMUM,COÛT MAXIMUM,PRÉCISION COÛT,LIEU DE RETRAIT
360,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,24,[CMA],Santé,Actes de Laboratoire : Sérologie /TPHA/VDRL,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,
361,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,24,[CMA],Santé,Actes de Laboratoire : Sérologie /Ac anti VHC,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,
362,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES / Accouchement eutocique,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",900,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
363,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES / Accouchement dystocique,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
364,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES / AMIU,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
365,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Suture du col,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",10000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
366,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /DA/RU,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
367,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Césarienne,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",10000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
368,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Cerclage du col,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",10000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
369,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Laparotomie GEU,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",10000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
370,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Laparotomie RU,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",10000,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
371,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Prise de la tension artérielle,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",100,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
372,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,26,[CMA],Santé,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES /Hospitalisation,ACCOUCHEMENTS ET INTERVENTIONS OBSTÉTRICALES,Accouchements et intervention obstétricales,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",500,Reçu de paiement des frais de sortie du patient,Immédiat,Selon le temps de séjour du patient,,,Coût/ Journalier,
