,SOURCE DES DONNÉES,N° PAGE,TYPE DE CENTRE,DOMAINE,ACTE,CATÉGORIE D’ACTES,FINALITÉ,BASE LÉGALE,DOSSIER,COÛT,QUITTANCE/REÇU/TIMBRE,DÉLAI DE DÉLIVRANCE,VALIDITÉ,COÛT MINIMUM,COÛT MAXIMUM,PRÉCISION COÛT,LIEU DE RETRAIT
341,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Glycémie à jeûn,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
342,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Transaminases (ALAT – ASAT),SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
343,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie /CRP,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
344,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie /Uricémie,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",2000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
345,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Amylasémie,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1500,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
346,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Azotémie,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
347,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Bilirubinémie totale,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1500,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
348,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Bilirubinémie conjuguée,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1500,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
349,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,23,"[""CMA""]",Santé,Actes de Laboratoire : Biochimie / Ionogramme complet,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",6000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
350,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,24,"[""CMA""]",Santé,Actes de Laboratoire : Hématologie /G S (système ABO. Rhésus),SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
351,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,24,"[""CMA""]",Santé,Actes de Laboratoire : Hématologie / Hémogramme (NFS,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",3000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
352,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,24,"[""CMA""]",Santé,Actes de Laboratoire : Hématologie / Taux d’hémoglobine,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",1000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
353,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DES CENTRES DE SANTÉ ET DE PROMOTION SOCIALE (CSPS) ET DES CENTRES MÉDICAUX AVEC ANTENNE CHIRURGICALE (CMA) OU HÔPITAUX DE DISTRICTS BURKINA FASO,24,"[""CMA""]",Santé,Actes de Laboratoire : Hématologie / Taux de réticulocytes,SERVICE DE LABORATOIRE,Examen complémentaire en vue de poser un diagnostic,"(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.","Bulletin d’examen
 
 ",3000,quittance,Immédiat et en fonction du nombre de patients et selon l’urgence ,Pour un acte,,,,nan
